"","country","gender","health","happy","id","news","internet","polintr","cptppola","trstplt","trstprt","trstsci","vote","trstprl","lrscale","stfdem","stfhlth","stfedu","freehms","hmsacld","atcherp","agea","education","unemployd","partnr_educ","happy_scaled","health_centered"
"13395","HU","Male",1,8,24606,40,5,3,2,4,4,8,1,5,4,3,4,6,3,3,7,22,423,0,NA,0.419327968643947,-1.24600798403194
"13396","HU","Male",3,7,24624,60,1,3,1,7,6,10,2,7,7,7,5,5,2,NA,9,86,720,0,323,-0.0676980808178235,0.753992015968064
"13397","HU","Female",2,8,24628,20,4,3,1,3,3,8,1,5,5,5,4,5,2,4,10,36,710,0,321,0.419327968643947,-0.246007984031936
"13398","HU","Female",2,5,24634,0,5,1,1,4,5,5,2,4,5,4,5,7,1,4,7,22,321,1,NA,-1.04175017974137,-0.246007984031936
"13399","HU","Female",2,4,24643,25,5,4,3,7,8,6,2,7,7,3,2,3,3,3,3,46,610,0,520,-1.52877622920314,-0.246007984031936
"13400","HU","Female",2,8,24669,0,5,4,NA,NA,NA,NA,1,NA,NA,NA,5,5,NA,NA,9,49,323,0,321,0.419327968643947,-0.246007984031936
"13401","HU","Female",2,6,24692,0,5,4,2,5,5,5,2,5,6,5,6,6,2,2,6,48,321,0,321,-0.554724130279594,-0.246007984031936
"13402","HU","Female",2,8,24695,60,5,3,2,6,6,8,1,6,4,7,7,7,2,4,3,55,323,0,323,0.419327968643947,-0.246007984031936
"13403","HU","Male",3,8,24700,30,4,2,1,7,7,5,1,7,7,8,5,8,3,4,9,61,321,0,313,0.419327968643947,0.753992015968064
"13404","HU","Male",2,7,24722,5,5,4,1,1,1,9,3,9,NA,8,2,NA,NA,5,10,18,213,0,NA,-0.0676980808178235,-0.246007984031936
"13405","HU","Male",2,2,24723,612,3,4,1,0,1,6,2,0,NA,1,1,NA,3,5,6,39,321,0,NA,-2.50282832812668,-0.246007984031936
"13406","HU","Female",1,6,24728,0,5,4,NA,0,5,7,3,5,5,5,7,7,2,NA,6,18,213,0,NA,-0.554724130279594,-1.24600798403194
"13407","HU","Male",3,9,24754,30,4,3,1,3,3,7,1,4,3,7,7,NA,4,5,6,72,321,0,321,0.906354018105718,0.753992015968064
"13408","HU","Female",3,10,24757,120,1,2,1,5,5,9,1,2,7,10,5,10,4,5,10,68,213,0,321,1.39338006756749,0.753992015968064
"13409","HU","Female",2,9,24761,5,5,4,3,4,5,8,1,7,7,8,8,7,4,3,10,29,321,0,321,0.906354018105718,-0.246007984031936
"13410","HU","Male",2,7,24774,180,5,2,3,2,2,7,1,1,2,3,4,3,NA,NA,8,73,321,0,323,-0.0676980808178235,-0.246007984031936
"13411","HU","Female",3,8,24790,0,1,4,1,5,5,5,3,5,5,5,4,4,4,3,7,74,323,0,NA,0.419327968643947,0.753992015968064
"13412","HU","Male",1,8,24791,10,5,3,2,6,5,8,3,1,0,1,1,2,1,5,7,17,213,0,NA,0.419327968643947,-1.24600798403194
"13413","HU","Male",2,2,24792,0,2,4,2,8,4,8,2,9,2,5,3,5,5,5,3,28,323,0,NA,-2.50282832812668,-0.246007984031936
"13414","HU","Male",1,9,24806,15,5,3,1,5,5,8,2,8,5,8,4,8,1,2,9,21,213,0,NA,0.906354018105718,-1.24600798403194
"13415","HU","Male",1,6,24821,35,4,2,4,5,NA,8,1,7,8,7,6,7,5,5,8,28,321,0,323,-0.554724130279594,-1.24600798403194
"13416","HU","Female",3,10,24832,70,5,3,1,1,1,7,1,1,6,3,0,0,2,2,8,50,323,0,610,1.39338006756749,0.753992015968064
"13417","HU","Female",3,6,24843,50,1,4,1,4,4,6,2,4,NA,4,4,5,5,5,9,65,321,0,321,-0.554724130279594,0.753992015968064
"13418","HU","Female",2,10,24846,935,4,2,3,NA,NA,9,1,4,NA,NA,0,0,3,4,9,52,710,0,323,1.39338006756749,-0.246007984031936
"13419","HU","Female",3,7,24847,60,1,2,3,6,6,5,1,5,7,8,7,8,3,4,6,71,313,0,NA,-0.0676980808178235,0.753992015968064
"13420","HU","Female",1,7,24852,20,5,3,3,5,5,8,3,7,5,7,7,8,NA,5,8,21,313,0,NA,-0.0676980808178235,-1.24600798403194
"13421","HU","Male",1,8,24854,90,5,2,4,4,4,8,1,6,6,6,4,6,2,3,7,56,720,0,720,0.419327968643947,-1.24600798403194
"13422","HU","Female",4,3,24859,30,3,3,2,1,1,2,1,2,5,NA,5,NA,3,NA,6,63,213,0,NA,-2.01580227866491,1.75399201596806
"13423","HU","Male",2,6,24866,934,4,3,3,5,5,9,1,7,NA,5,4,8,2,3,10,27,321,0,NA,-0.554724130279594,-0.246007984031936
"13424","HU","Male",2,6,24868,20,4,4,1,6,9,6,2,8,NA,6,5,6,4,4,6,46,321,1,313,-0.554724130279594,-0.246007984031936
"13425","HU","Female",2,8,24875,30,5,3,3,6,7,6,1,6,6,5,7,7,3,3,8,24,313,0,313,0.419327968643947,-0.246007984031936
"13426","HU","Male",1,7,24891,0,5,4,NA,NA,NA,5,2,NA,NA,0,1,1,NA,NA,9,61,313,0,313,-0.0676980808178235,-1.24600798403194
"13427","HU","Female",2,8,24895,60,4,2,2,3,2,8,1,2,0,3,4,4,3,5,8,63,313,0,NA,0.419327968643947,-0.246007984031936
"13428","HU","Female",2,8,24906,NA,5,3,1,3,3,5,1,2,2,3,4,8,2,2,9,46,313,0,NA,0.419327968643947,-0.246007984031936
"13429","HU","Male",4,3,24919,854,2,4,3,3,1,6,2,2,NA,2,0,NA,2,4,8,26,213,0,NA,-2.01580227866491,1.75399201596806
"13430","HU","Female",4,0,24927,0,1,2,1,10,5,10,2,10,5,6,5,10,5,4,5,77,213,0,NA,-3.47688042705022,1.75399201596806
"13431","HU","Female",3,9,24940,30,4,2,2,8,6,7,1,7,7,9,6,10,3,3,8,61,321,0,NA,0.906354018105718,0.753992015968064
"13432","HU","Female",3,6,24952,NA,3,3,3,5,6,6,1,6,5,6,5,4,NA,3,5,48,313,0,NA,-0.554724130279594,0.753992015968064
"13433","HU","Male",2,8,24960,0,4,4,1,0,0,NA,1,0,NA,1,0,NA,NA,NA,7,65,321,0,NA,0.419327968643947,-0.246007984031936
"13434","HU","Male",2,8,24977,0,2,4,2,5,4,8,3,6,7,7,7,7,NA,5,9,21,213,0,NA,0.419327968643947,-0.246007984031936
"13435","HU","Male",2,7,24983,20,1,3,2,4,3,9,1,0,0,0,2,1,4,4,8,56,313,0,313,-0.0676980808178235,-0.246007984031936
"13436","HU","Female",3,6,24987,570,1,3,3,6,6,6,1,6,8,6,5,6,3,3,7,65,213,0,NA,-0.554724130279594,0.753992015968064
"13437","HU","Male",3,7,24997,30,1,3,1,2,3,1,1,8,NA,6,8,8,NA,3,6,78,321,0,NA,-0.0676980808178235,0.753992015968064
"13438","HU","Female",3,7,25006,20,3,4,2,1,1,8,2,5,5,6,1,2,3,3,8,29,321,1,NA,-0.0676980808178235,0.753992015968064
"13439","HU","Female",4,8,25011,0,1,4,1,5,5,5,2,5,5,6,5,5,4,4,8,85,213,0,213,0.419327968643947,1.75399201596806
"13440","HU","Female",2,6,25015,NA,4,3,1,2,1,2,2,1,5,2,4,0,3,4,5,33,213,0,321,-0.554724130279594,-0.246007984031936
"13441","HU","Female",1,9,25032,573,5,4,1,2,2,8,2,1,4,3,4,3,4,4,6,38,213,0,213,0.906354018105718,-1.24600798403194
"13442","HU","Female",1,8,25033,20,5,3,2,0,0,1,1,1,10,1,3,2,5,5,7,32,321,0,321,0.419327968643947,-1.24600798403194
"13443","HU","Male",1,8,25047,35,5,3,1,2,2,6,2,4,5,2,3,0,2,2,10,23,323,0,NA,0.419327968643947,-1.24600798403194
"13444","HU","Female",1,8,25048,15,5,4,3,7,6,8,1,6,8,8,7,8,4,4,8,42,313,0,313,0.419327968643947,-1.24600798403194
"13445","HU","Male",2,5,25056,65,5,3,5,0,3,10,1,2,4,3,5,5,2,3,8,40,520,0,520,-1.04175017974137,-0.246007984031936
"13446","HU","Female",3,5,25065,30,1,3,1,5,5,5,1,5,8,7,6,7,4,4,NA,69,313,0,NA,-1.04175017974137,0.753992015968064
"13447","HU","Male",3,10,25079,180,5,3,2,5,5,8,3,6,8,7,7,5,5,4,7,17,213,0,NA,1.39338006756749,0.753992015968064
"13448","HU","Female",1,9,25082,30,5,3,3,5,5,3,1,6,1,3,3,6,1,2,10,51,321,0,321,0.906354018105718,-1.24600798403194
"13449","HU","Female",2,5,25101,40,3,3,2,4,4,7,2,7,5,7,5,5,2,2,8,47,321,0,NA,-1.04175017974137,-0.246007984031936
"13450","HU","Male",3,8,25113,30,5,3,1,5,5,8,2,5,9,5,8,4,4,4,5,37,321,0,NA,0.419327968643947,0.753992015968064
"13451","HU","Female",2,8,25117,120,1,2,2,6,6,8,1,6,7,8,8,7,5,5,3,71,321,0,NA,0.419327968643947,-0.246007984031936
"13452","HU","Female",1,9,25128,NA,5,1,5,10,10,10,1,10,10,10,10,10,5,5,10,43,313,0,NA,0.906354018105718,-1.24600798403194
"13453","HU","Female",2,8,25132,70,4,3,3,4,3,9,2,5,5,5,3,6,3,3,6,54,423,0,520,0.419327968643947,-0.246007984031936
"13454","HU","Female",1,9,25146,0,5,4,1,4,4,6,1,5,1,2,3,8,1,1,9,36,610,0,NA,0.906354018105718,-1.24600798403194
"13455","HU","Female",3,10,25147,0,1,4,1,4,5,10,1,10,10,10,2,8,3,5,10,83,323,0,720,1.39338006756749,0.753992015968064
"13456","HU","Female",1,8,25155,15,5,4,1,3,4,9,2,7,9,7,4,5,5,5,5,21,313,0,620,0.419327968643947,-1.24600798403194
"13457","HU","Male",1,8,25159,10,5,4,1,2,2,4,1,1,6,2,0,1,4,NA,8,36,321,0,NA,0.419327968643947,-1.24600798403194
"13458","HU","Female",3,6,25162,30,3,2,2,6,5,5,1,5,5,6,6,5,2,5,7,36,720,0,313,-0.554724130279594,0.753992015968064
"13459","HU","Female",1,9,25183,60,5,3,1,2,2,5,1,3,4,7,6,6,2,5,5,54,321,0,323,0.906354018105718,-1.24600798403194
"13460","HU","Female",2,8,25184,30,5,4,1,5,5,6,1,4,6,8,7,7,2,4,4,37,321,0,323,0.419327968643947,-0.246007984031936
"13461","HU","Male",2,8,25199,30,4,4,2,3,3,6,1,NA,NA,7,7,NA,2,3,7,38,321,0,610,0.419327968643947,-0.246007984031936
"13462","HU","Female",3,8,25205,75,3,3,2,2,2,8,2,2,5,2,3,5,4,4,9,68,313,0,NA,0.419327968643947,0.753992015968064
"13463","HU","Male",2,9,25206,15,5,3,3,3,3,8,3,5,NA,5,4,3,3,4,6,15,213,0,NA,0.906354018105718,-0.246007984031936
"13464","HU","Female",3,10,25217,20,1,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10,64,213,0,NA,1.39338006756749,0.753992015968064
"13465","HU","Female",3,3,25224,20,1,4,1,2,4,6,2,5,5,2,0,NA,3,4,10,66,213,0,321,-2.01580227866491,0.753992015968064
"13466","HU","Male",3,8,25261,30,3,3,1,7,7,7,1,7,7,8,5,7,5,5,9,47,321,0,313,0.419327968643947,0.753992015968064
"13467","HU","Female",2,10,25264,0,5,3,1,7,7,9,1,7,8,8,4,8,2,1,8,41,313,0,323,1.39338006756749,-0.246007984031936
"13468","HU","Female",2,7,25273,35,5,3,3,5,6,6,1,6,6,7,7,7,3,3,5,31,313,0,520,-0.0676980808178235,-0.246007984031936
"13469","HU","Female",3,6,25277,90,2,3,3,4,7,6,1,6,8,4,6,5,3,2,6,71,620,0,NA,-0.554724130279594,0.753992015968064
"13470","HU","Female",1,7,25281,30,2,2,2,5,5,NA,2,5,5,7,6,6,3,5,8,22,313,0,423,-0.0676980808178235,-1.24600798403194
"13471","HU","Female",1,7,25285,60,5,3,2,2,2,8,2,4,5,3,4,5,3,2,4,22,620,0,NA,-0.0676980808178235,-1.24600798403194
"13472","HU","Male",3,7,25308,120,1,2,2,2,3,8,1,5,10,0,5,6,1,4,6,72,321,0,321,-0.0676980808178235,0.753992015968064
"13473","HU","Male",1,8,25309,30,5,3,1,7,7,7,1,7,NA,5,0,3,4,4,9,66,710,0,710,0.419327968643947,-1.24600798403194
"13474","HU","Female",3,7,25334,20,1,3,1,6,6,6,1,6,8,5,6,5,4,4,5,77,313,0,NA,-0.0676980808178235,0.753992015968064
"13475","HU","Female",3,10,25395,10,1,4,1,5,5,4,2,0,4,7,8,4,1,1,6,85,213,0,NA,1.39338006756749,0.753992015968064
"13476","HU","Female",2,10,25423,30,5,2,2,8,8,8,1,9,7,9,5,NA,3,3,6,46,313,0,610,1.39338006756749,-0.246007984031936
"13477","HU","Female",2,8,25424,30,1,4,1,5,5,5,2,5,5,7,7,5,2,3,6,52,213,0,321,0.419327968643947,-0.246007984031936
"13478","HU","Male",3,10,25436,180,1,2,3,3,3,10,1,5,8,3,3,5,2,4,7,75,321,0,213,1.39338006756749,0.753992015968064
"13479","HU","Male",3,10,25437,30,3,1,3,10,10,10,1,10,10,8,3,8,4,4,10,72,321,0,NA,1.39338006756749,0.753992015968064
"13480","HU","Female",3,7,25452,1043,3,3,1,5,5,8,1,5,5,4,0,2,3,3,10,63,321,0,321,-0.0676980808178235,0.753992015968064
"13481","HU","Female",2,5,25453,30,3,4,1,4,4,4,2,3,5,4,2,4,5,5,9,29,323,0,323,-1.04175017974137,-0.246007984031936
"13482","HU","Female",2,3,25457,75,3,3,3,5,5,3,2,4,5,5,5,6,3,3,4,26,313,0,NA,-2.01580227866491,-0.246007984031936
"13483","HU","Male",2,7,25465,120,5,2,2,9,9,9,3,8,8,7,6,5,4,5,6,17,213,0,NA,-0.0676980808178235,-0.246007984031936
"13484","HU","Female",1,10,25472,600,5,4,1,0,0,0,2,0,5,0,10,0,3,4,5,26,321,0,321,1.39338006756749,-1.24600798403194
"13485","HU","Female",3,0,25481,877,1,4,1,3,1,8,1,5,8,2,5,9,5,5,9,67,213,0,NA,-3.47688042705022,0.753992015968064
"13486","HU","Female",1,7,25490,0,5,4,1,8,8,8,1,8,NA,NA,4,NA,2,2,7,33,323,0,NA,-0.0676980808178235,-1.24600798403194
"13487","HU","Male",2,9,25493,20,4,3,3,6,5,5,1,6,6,8,10,10,2,3,10,42,321,0,313,0.906354018105718,-0.246007984031936
"13488","HU","Female",3,7,25509,120,1,2,1,5,5,5,1,6,9,0,0,3,1,2,8,73,213,0,213,-0.0676980808178235,0.753992015968064
"13489","HU","Male",5,0,25517,120,5,2,1,0,0,8,2,0,5,0,3,6,2,4,8,65,323,0,NA,-3.47688042705022,2.75399201596806
"13490","HU","Male",4,3,25519,60,3,3,2,5,4,8,1,6,7,6,4,NA,4,5,5,61,321,0,NA,-2.01580227866491,1.75399201596806
"13491","HU","Female",2,8,25537,30,3,3,2,7,8,5,1,9,8,8,6,6,1,2,8,67,321,0,321,0.419327968643947,-0.246007984031936
"13492","HU","Female",1,9,25551,NA,5,3,3,2,3,3,2,10,2,2,2,2,3,4,8,42,323,0,321,0.906354018105718,-1.24600798403194
"13493","HU","Male",1,8,25552,60,5,2,3,6,6,7,1,6,7,6,6,6,2,3,4,42,323,0,323,0.419327968643947,-1.24600798403194
"13494","HU","Female",3,5,25555,20,1,4,1,NA,4,9,1,8,9,8,6,NA,NA,5,10,83,213,0,NA,-1.04175017974137,0.753992015968064
"13495","HU","Male",2,7,25556,90,1,3,3,7,6,7,1,6,5,5,6,6,1,1,10,70,321,0,NA,-0.0676980808178235,-0.246007984031936
"13496","HU","Female",2,10,25573,30,1,2,3,7,8,10,1,8,7,10,10,NA,3,NA,0,79,213,0,NA,1.39338006756749,-0.246007984031936
"13497","HU","Female",1,7,25581,30,5,3,1,6,6,9,1,7,5,10,6,9,5,5,10,37,313,0,321,-0.0676980808178235,-1.24600798403194
"13498","HU","Female",1,6,25584,35,4,3,2,5,5,8,2,6,8,7,5,6,4,5,9,39,520,0,NA,-0.554724130279594,-1.24600798403194
"13499","HU","Female",5,8,25586,90,1,4,1,1,1,8,1,1,6,5,7,5,2,2,10,87,113,0,NA,0.419327968643947,2.75399201596806
"13500","HU","Male",2,8,25597,563,3,2,2,2,1,6,1,2,NA,1,0,0,4,5,10,54,323,0,321,0.419327968643947,-0.246007984031936
"13501","HU","Male",2,7,25613,20,5,3,3,7,7,7,2,8,7,7,3,6,5,5,7,42,313,0,NA,-0.0676980808178235,-0.246007984031936
"13502","HU","Female",2,8,25616,30,3,3,2,7,7,8,1,7,8,7,6,7,3,4,8,65,610,0,323,0.419327968643947,-0.246007984031936
"13503","HU","Female",3,8,25627,60,1,3,1,6,5,6,1,9,9,7,6,7,4,5,5,81,213,0,NA,0.419327968643947,0.753992015968064
"13504","HU","Female",4,6,25633,20,1,3,1,6,5,4,1,5,6,7,6,5,4,4,6,76,213,0,NA,-0.554724130279594,1.75399201596806
"13505","HU","Female",2,8,25634,90,5,2,2,5,4,9,1,7,10,8,8,8,4,4,10,47,520,0,321,0.419327968643947,-0.246007984031936
"13506","HU","Female",1,8,25654,15,5,4,1,2,4,9,1,3,8,3,5,4,2,3,8,24,720,0,NA,0.419327968643947,-1.24600798403194
"13507","HU","Female",1,8,25658,0,5,4,3,7,7,9,3,7,6,5,4,4,3,4,7,18,213,0,NA,0.419327968643947,-1.24600798403194
"13508","HU","Female",2,5,25663,0,5,4,1,0,1,0,1,1,6,5,3,4,1,1,6,23,313,0,NA,-1.04175017974137,-0.246007984031936
"13509","HU","Female",2,8,25673,70,4,2,3,7,7,7,2,8,8,8,8,8,3,4,8,51,323,0,NA,0.419327968643947,-0.246007984031936
"13510","HU","Male",1,8,25678,90,5,3,1,3,2,NA,2,5,NA,8,7,7,NA,5,7,26,323,0,321,0.419327968643947,-1.24600798403194
"13511","HU","Female",1,10,25687,30,5,2,1,6,5,4,1,6,6,4,5,6,3,3,7,55,321,0,321,1.39338006756749,-1.24600798403194
"13512","HU","Female",1,8,25691,0,5,4,1,3,3,6,1,5,1,3,4,7,1,1,8,31,610,0,NA,0.419327968643947,-1.24600798403194
"13513","HU","Female",2,8,25693,60,5,3,1,3,3,5,1,5,4,0,2,2,3,2,8,46,323,0,323,0.419327968643947,-0.246007984031936
"13514","HU","Male",2,6,25697,30,3,4,1,6,5,8,2,4,NA,7,6,6,2,5,3,42,323,0,NA,-0.554724130279594,-0.246007984031936
"13515","HU","Female",2,7,25720,50,4,2,4,7,7,8,1,8,7,6,8,6,2,1,8,61,313,0,321,-0.0676980808178235,-0.246007984031936
"13516","HU","Male",3,2,25721,782,1,4,2,1,0,6,1,4,6,3,2,NA,3,4,9,61,113,0,NA,-2.50282832812668,0.753992015968064
"13517","HU","Female",2,10,25722,30,4,3,3,7,9,9,1,9,4,6,9,10,2,2,10,34,321,0,321,1.39338006756749,-0.246007984031936
"13518","HU","Female",2,6,25724,40,5,3,2,6,7,9,1,8,9,3,5,5,5,5,9,44,520,0,323,-0.554724130279594,-0.246007984031936
"13519","HU","Female",1,8,25744,12,5,3,2,7,7,7,1,7,8,8,8,8,2,2,8,34,610,0,NA,0.419327968643947,-1.24600798403194
"13520","HU","Female",2,9,25746,60,5,1,2,8,8,7,1,9,9,9,9,9,2,2,8,43,313,0,313,0.906354018105718,-0.246007984031936
